"id","code","collector_number","name","set_id","set_name","type","rarity","domains","energy","power","might","tags","illustrator","ability_text","image_url"
"ogn-266-298","OGN-266/298","266","Siphon Power","OGN","Origins","Spell","Epic","Mind | Order","2","1","","","Kudos Productions","[Reaction] (Play any time, even before spells and abilities resolve.) Choose a battlefield. Give friendly units there +1 :rb_might: this turn and enemy units there -1 :rb_might: this turn, to a minimum of 1 :rb_might:.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/b449170ba312711c82708d1fea2b044822ce5eaa-744x1039.png?accountingTag=RB"
"ogn-267-298","OGN-267/298","267","Bounty Hunter","OGN","Origins","Legend","Rare","Body | Chaos","","","","","Six More Vodka",":rb_exhaust:: Give a unit [Ganking] this turn. (It can move from battlefield to battlefield.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/cc11261fcdbf0851525030bd9e835b718efad3bc-744x1040.png?accountingTag=RB"
"ogn-268-298","OGN-268/298","268","Bullet Time","OGN","Origins","Spell","Epic","Body | Chaos","1","","","","Kudos Productions","[Action] (Play on your turn or in showdowns.) Pay any amount of :rb_rune_rainbow: to deal that much damage to all enemy units at a battlefield.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/96ed7f6b121a7f46003534393350838efe2776f0-744x1039.png?accountingTag=RB"
"ogn-269-298","OGN-269/298","269","The Boss","OGN","Origins","Legend","Rare","Body | Order","","","","","Envar Studio","If a buffed unit you control would die, you may pay :rb_rune_rainbow:, exhaust me, and spend its buff to heal it, exhaust it, and recall it instead. (Send it to base. This isn't a move.) When you conquer, ready me.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/b132becb843b2cf418cb110ead64758f49f51554-744x1039.png?accountingTag=RB"
"ogn-270-298","OGN-270/298","270","Showstopper","OGN","Origins","Spell","Epic","Body | Order","1","1","","","Kudos Productions","Buff a friendly unit in your base, then move it to a battlefield. (If it doesn't have a buff, it gets a +1 :rb_might: buff.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/c9b6f7a7cca1589fb53276f74ac8bc547b31e5ec-744x1039.png?accountingTag=RB"
"ogn-271-298","OGN-271/298","271","Recruit (DE)","OGN","Origins","Unit","Common","Colorless","","","1","","Six More Vodka","","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/7c3362dc6e6e6fb724ef31b061a44d2976f5b01f-744x1039.png?accountingTag=RB"
"ogn-272-298","OGN-272/298","272","Recruit (NX)","OGN","Origins","Unit","Common","Colorless","","","1","","Six More Vodka","","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/c168ca334739090a060710dfc440982c3462ac8c-744x1039.png?accountingTag=RB"
"ogn-273-298","OGN-273/298","273","Recruit (ZN)","OGN","Origins","Unit","Common","Colorless","","","1","","Fortiche Production","","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/d93ec9a524a2989b9d7ef23c6fc02e8ce39959c2-744x1039.png?accountingTag=RB"
"ogn-274-298","OGN-274/298","274","Sprite","OGN","Origins","Unit","Common","Colorless","","","3","","Envar Studio","[Temporary] (Kill me at the start of your Beginning Phase, before scoring.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/055892752559d2d3d32e76f491a7a0b540e1a669-744x1039.png?accountingTag=RB"
"ogn-275-298","OGN-275/298","275","Altar to Unity","OGN","Origins","Battlefield","Uncommon","Colorless","","","","","Kudos Productions","When you hold here, play a 1 :rb_might: Recruit unit token in your base.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/2392529560dc9af72596c6fc65b4c0356bbc44d1-1038x744.png?accountingTag=RB"
"ogn-276-298","OGN-276/298","276","Aspirant's Climb","OGN","Origins","Battlefield","Uncommon","Colorless","","","","","Polar Engine Studio","Increase the points needed to win the game by 1.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/9301593f3800e68427469d38181b578a672473c3-1038x744.png?accountingTag=RB"
"ogn-277-298","OGN-277/298","277","Back-Alley Bar","OGN","Origins","Battlefield","Uncommon","Colorless","","","","","Kudos Productions","When a unit moves from here, give it +1 :rb_might: this turn.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/3e9f659a32e390b45bc87a01bdd6af4a8a3565f7-1038x744.png?accountingTag=RB"
"ogn-278-298","OGN-278/298","278","Bandle Tree","OGN","Origins","Battlefield","Uncommon","Colorless","","","","","Kudos Productions","You may hide an additional card here.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/538f93a34006c4afaddb890cbc75b4db222f1783-1038x744.png?accountingTag=RB"
"ogn-279-298","OGN-279/298","279","Fortified Position","OGN","Origins","Battlefield","Uncommon","Colorless","","","","","Six More Vodka","When you defend here, choose a unit. It gains [Shield 2] this combat. (+2 :rb_might: while it's a defender.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/45363bbd907f4f3717868cb04b3cfed814b3bb32-1038x744.png?accountingTag=RB"
"ogn-280-298","OGN-280/298","280","Grove of the God-Willow","OGN","Origins","Battlefield","Uncommon","Colorless","","","","","Kudos Productions","When you hold here, draw 1.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/1574863000ab23d69cbd388a32b1a09f29f78d5f-1038x744.png?accountingTag=RB"
"ogn-281-298","OGN-281/298","281","Hallowed Tomb","OGN","Origins","Battlefield","Uncommon","Colorless","","","","","Kudos Productions","When you hold here, you may return your Chosen Champion from your trash to your Champion Zone if it is empty.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/2f29ea42fb3e1c8ce05d2e82f2a2fe0d45851953-1038x744.png?accountingTag=RB"
"ogn-282-298","OGN-282/298","282","Monastery of Hirana","OGN","Origins","Battlefield","Uncommon","Colorless","","","","","Six More Vodka","When you conquer here, you may spend a buff to draw 1.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/8767d9ed30e2873d3fa1045f973be229da56175d-1038x744.png?accountingTag=RB"
"ogn-283-298","OGN-283/298","283","Navori Fighting Pit","OGN","Origins","Battlefield","Uncommon","Colorless","","","","","Envar Studio","When you hold here, buff a unit here. (If it doesn't have a buff, it gets a +1 :rb_might: buff.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/c03ed3ddf8b764963e4b0745e86a12a5ebcef2a3-1038x744.png?accountingTag=RB"
"ogn-284-298","OGN-284/298","284","Obelisk of Power","OGN","Origins","Battlefield","Uncommon","Colorless","","","","","Chris Kintner","At the start of each player's first Beginning Phase, that player channels 1 rune.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/0ef4890cdc3145616fcf41290a13c63b1afe4e0d-1038x744.png?accountingTag=RB"
"ogn-285-298","OGN-285/298","285","Reaver's Row","OGN","Origins","Battlefield","Uncommon","Colorless","","","","","Kudos Productions","When you defend here, you may move a friendly unit here to base.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/7d99fe84c9b815463198b5dbad694759940cac12-1038x744.png?accountingTag=RB"
"ogn-286-298","OGN-286/298","286","Reckoner's Arena","OGN","Origins","Battlefield","Uncommon","Colorless","","","","","Six More Vodka","When you hold here, activate the conquer effects of units here.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/6b7d867487efcbefa8c3d67043a839497ec50388-1038x744.png?accountingTag=RB"
"ogn-287-298","OGN-287/298","287","Sigil of the Storm","OGN","Origins","Battlefield","Uncommon","Colorless","","","","","Envar Studio","When you conquer here, you must recycle one of your runes. (This doesn’t choose anything.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/9b795e7a2af421aabc01dc6f35c0b5d547fe3c0e-1038x744.png?accountingTag=RB"
"ogn-288-298","OGN-288/298","288","Startipped Peak","OGN","Origins","Battlefield","Uncommon","Colorless","","","","","Polar Engine Studio","When you hold here, you may channel 1 rune exhausted.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/05adde1d8ab40e2a2f832a89ac5c9174ee78796f-1038x744.png?accountingTag=RB"
"ogn-289-298","OGN-289/298","289","Targon's Peak","OGN","Origins","Battlefield","Uncommon","Colorless","","","","","Six More Vodka","When you conquer here, ready up to 2 runes at the end of this turn.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/6ff1b34ad231645910f670496e1662de0b545a44-1038x744.png?accountingTag=RB"
"ogn-290-298","OGN-290/298","290","The Arena's Greatest","OGN","Origins","Battlefield","Uncommon","Colorless","","","","","Envar Studio","At the start of each player's first Beginning Phase, that player gains 1 point.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/2afd8bdfdd42b1595af0746a6c6b92879ac770d6-1038x744.png?accountingTag=RB"
"ogn-291-298","OGN-291/298","291","The Candlelit Sanctum","OGN","Origins","Battlefield","Uncommon","Colorless","","","","","Envar Studio","When you conquer here, look at the top two cards of your Main Deck. You may recycle one or both of them. Put those you don't back in any order.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/f14fe78f2b7f3909eadb07bce24bd582e190653d-1038x744.png?accountingTag=RB"
"ogn-292-298","OGN-292/298","292","The Dreaming Tree","OGN","Origins","Battlefield","Uncommon","Colorless","","","","","Envar Studio","When a player chooses a friendly unit here with a spell for the first time each turn, they draw 1.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/f382c2c2442959f2a8905de2be7d202458918a04-1040x744.png?accountingTag=RB"
"ogn-293-298","OGN-293/298","293","The Grand Plaza","OGN","Origins","Battlefield","Uncommon","Colorless","","","","","Six More Vodka","When you hold here, if you have 7+ units here, you win the game.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/f9ca8d04cb269ad99bca7e6dae874cad1bec336a-1038x744.png?accountingTag=RB"
"ogn-294-298","OGN-294/298","294","Trifarian War Camp","OGN","Origins","Battlefield","Uncommon","Colorless","","","","","Kudos Productions","Units here have +1 :rb_might:. (This includes attackers.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/3788cf718e716e35a7fa20ec1dc56991644e6484-1038x744.png?accountingTag=RB"
"ogn-295-298","OGN-295/298","295","Vilemaw's Lair","OGN","Origins","Battlefield","Uncommon","Colorless","","","","","Kudos Productions","Units can't move from here to base.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/f374b90a0bec11a5f423e7d4ebd869ab1a146471-1038x744.png?accountingTag=RB"
"ogn-296-298","OGN-296/298","296","Void Gate","OGN","Origins","Battlefield","Uncommon","Colorless","","","","","Envar Studio","Spells and abilities deal 1 Bonus Damage to units here. (Each instance of damage the spell deals to a unit here is increased by 1.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/14a52a367fd41fd84745e050e62d1f281f733467-1038x744.png?accountingTag=RB"
"ogn-297-298","OGN-297/298","297","Windswept Hillock","OGN","Origins","Battlefield","Uncommon","Colorless","","","","","Kudos Productions","Units here have [Ganking]. (They can move from battlefield to battlefield.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/aba557a4053fd76c6aa95b2b907ec682bad70d9f-1038x744.png?accountingTag=RB"
"ogn-298-298","OGN-298/298","298","Zaun Warrens","OGN","Origins","Battlefield","Uncommon","Colorless","","","","","Envar Studio","When you conquer here, discard 1, then draw 1.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/458ee40086c77b43b98c2decbaf33a4aa2359bb9-1038x744.png?accountingTag=RB"
"ogn-299-star-298","OGN-299*/298","299","Daughter of the Void","OGN","Origins","Legend","Showcase","Fury | Mind","","","","","Jason Chan",":rb_exhaust:: [Reaction] — [Add] :rb_rune_rainbow:. Use only to play spells. (Abilities that add resources can't be reacted to.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/ae8e68af43400f61f7391c0a6ee339fd718a7540-1488x2078.png?accountingTag=RB"
"ogn-299-298","OGN-299/298","299","Daughter of the Void","OGN","Origins","Legend","Showcase","Fury | Mind","","","","","Jason Chan",":rb_exhaust:: [Reaction] — [Add] :rb_rune_rainbow:. Use only to play spells. (Abilities that add resources can't be reacted to.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/57e13462b8fea9a5cfa1b424d3ad3005f37b00ad-1488x2078.png?accountingTag=RB"
"ogn-300-298","OGN-300/298","300","Relentless Storm","OGN","Origins","Legend","Showcase","Fury | Body","","","","","Alex Flores","When you play a [Mighty] unit, you may exhaust me to channel 1 rune exhausted. (A unit is Mighty while it has 5+ :rb_might:.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/34aa11c88735be28266dbc61486a557454fd6b4c-1488x2078.png?accountingTag=RB"
"ogn-300-star-298","OGN-300*/298","300","Relentless Storm","OGN","Origins","Legend","Showcase","Fury | Body","","","","","Alex Flores","When you play a [Mighty] unit, you may exhaust me to channel 1 rune exhausted. (A unit is Mighty while it has 5+ :rb_might:.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/d5a629ce373a6add09bfacc4b584e509c6332334-1488x2078.png?accountingTag=RB"
"ogn-301-star-298","OGN-301*/298","301","Loose Cannon","OGN","Origins","Legend","Showcase","Fury | Chaos","","","","","Sean Yang","At start of your Beginning Phase, draw 1 if you have one or fewer cards in your hand.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/30bed82f66ce9e4eae260d029d92c9d8cb1588ab-1488x2078.png?accountingTag=RB"
"ogn-301-298","OGN-301/298","301","Loose Cannon","OGN","Origins","Legend","Showcase","Fury | Chaos","","","","","Sean Yang","At start of your Beginning Phase, draw 1 if you have one or fewer cards in your hand.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/8a7dbbed04133926e58843f1d586f51178ef2ebd-1488x2078.png?accountingTag=RB"
"ogn-302-star-298","OGN-302*/298","302","Hand of Noxus","OGN","Origins","Legend","Showcase","Fury | Order","","","","","Peter Kim",":rb_exhaust:: [Reaction], [Legion] — [Add] :rb_energy_1:. (Abilities that add resources can't be reacted to. Get the effect if you've played a card this turn.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/31f3c975c6f5693f6567b0ebdb66bd4dd92d730b-744x1039.png?accountingTag=RB"
"ogn-302-298","OGN-302/298","302","Hand of Noxus","OGN","Origins","Legend","Showcase","Fury | Order","","","","","Peter Kim",":rb_exhaust:: [Reaction], [Legion] — [Add] :rb_energy_1:. (Abilities that add resources can't be reacted to. Get the effect if you've played a card this turn.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/37d43efe09ccfe5d72ce37fdc27599bd5ef736af-1488x2078.png?accountingTag=RB"
"ogn-303-star-298","OGN-303*/298","303","Nine-Tailed Fox","OGN","Origins","Legend","Showcase","Calm | Mind","","","","","Airi Pan","When an enemy unit attacks a battlefield you control, give it -1 :rb_might: this turn, to a minimum of 1 :rb_might:.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/e5fe571a8f09c0a9e76345ec32b446480f54617c-1488x2078.png?accountingTag=RB"
"ogn-303-298","OGN-303/298","303","Nine-Tailed Fox","OGN","Origins","Legend","Showcase","Calm | Mind","","","","","Airi Pan","When an enemy unit attacks a battlefield you control, give it -1 :rb_might: this turn, to a minimum of 1 :rb_might:.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/dc89c6a2415debd5bf504ed46843f5dcc1d9b815-1488x2078.png?accountingTag=RB"
"ogn-304-star-298","OGN-304*/298","304","Blind Monk","OGN","Origins","Legend","Showcase","Calm | Body","","","","","Loiza Chen",":rb_energy_1:, :rb_exhaust:: Buff a friendly unit. (If it doesn't have a buff, it gets a +1 :rb_might: buff.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/b4dfd543b1cfcdefba4568fe78146e0d6e46add7-1488x2078.png?accountingTag=RB"
"ogn-304-298","OGN-304/298","304","Blind Monk","OGN","Origins","Legend","Showcase","Calm | Body","","","","","Loiza Chen",":rb_energy_1:, :rb_exhaust:: Buff a friendly unit. (If it doesn't have a buff, it gets a +1 :rb_might: buff.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/fb6316c39ad2a00d65f4b6cc823cbdd61cadda3b-1488x2078.png?accountingTag=RB"
"ogn-305-star-298","OGN-305*/298","305","Unforgiven","OGN","Origins","Legend","Showcase","Calm | Chaos","","","","","Quy Ho",":rb_energy_2:, :rb_exhaust:: Move a friendly unit to or from its base.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/6a06599a299b15175984c1e38d27a3be21258fbe-1488x2078.png?accountingTag=RB"
"ogn-305-298","OGN-305/298","305","Unforgiven","OGN","Origins","Legend","Showcase","Calm | Chaos","","","","","Quy Ho",":rb_energy_2:, :rb_exhaust:: Move a friendly unit to or from its base.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/2c804ec513085702763a9145fac93a8adb6c4783-1488x2078.png?accountingTag=RB"
"ogn-306-298","OGN-306/298","306","Radiant Dawn","OGN","Origins","Legend","Showcase","Calm | Order","","","","","Su Ke","When you stun one or more enemy units, buff a friendly unit. (If it doesn't have a buff, it gets a +1 :rb_might: buff.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/496d173b74d036a9e28ca1b4383551be0148f13d-1488x2078.png?accountingTag=RB"
"ogn-306-star-298","OGN-306*/298","306","Radiant Dawn","OGN","Origins","Legend","Showcase","Calm | Order","","","","","Su Ke","When you stun one or more enemy units, buff a friendly unit. (If it doesn't have a buff, it gets a +1 :rb_might: buff.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/bd526a0f9177aaa9ec575add7d02e72b46520070-744x1039.png?accountingTag=RB"
"ogn-307-star-298","OGN-307*/298","307","Swift Scout","OGN","Origins","Legend","Showcase","Mind | Chaos","","","","","Jordan Yoon","You may pay :rb_energy_1: to hide a card with [Hidden] instead of :rb_rune_rainbow:. :rb_energy_1:, :rb_exhaust:: Put a Teemo unit you own into your hand from your Champion Zone or the board.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/4fd9e82cbd96010e2556430970d433022b541a51-1488x2078.png?accountingTag=RB"
"ogn-307-298","OGN-307/298","307","Swift Scout","OGN","Origins","Legend","Showcase","Mind | Chaos","","","","","Jordan Yoon","You may pay :rb_energy_1: to hide a card with [Hidden] instead of :rb_rune_rainbow:. :rb_energy_1:, :rb_exhaust:: Put a Teemo unit you own into your hand from your Champion Zone or the board.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/e2fbf10efaddbabe9241bd2c7b4d059accd1d5a7-1488x2078.png?accountingTag=RB"
"ogn-308-star-298","OGN-308*/298","308","Herald of the Arcane","OGN","Origins","Legend","Showcase","Mind | Order","","","","","Rudy Siswanto",":rb_energy_1:, :rb_exhaust:: Play a 1 :rb_might: Recruit unit token.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/e345a5fc347e6a5835f2afa33492058fdbfcb169-744x1039.png?accountingTag=RB"
"ogn-308-298","OGN-308/298","308","Herald of the Arcane","OGN","Origins","Legend","Showcase","Mind | Order","","","","","Rudy Siswanto",":rb_energy_1:, :rb_exhaust:: Play a 1 :rb_might: Recruit unit token.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/a39902058db800a4318f3333dddb8a62a8751d7c-1488x2078.png?accountingTag=RB"
"ogn-309-298","OGN-309/298","309","Bounty Hunter","OGN","Origins","Legend","Showcase","Body | Chaos","","","","","Mindy Kang",":rb_exhaust:: Give a unit [Ganking] this turn. (It can move from battlefield to battlefield.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/f4b7f334f442d30ccea4743c641760c5533804b4-1488x2078.png?accountingTag=RB"
"ogn-309-star-298","OGN-309*/298","309","Bounty Hunter","OGN","Origins","Legend","Showcase","Body | Chaos","","","","","Mindy Kang",":rb_exhaust:: Give a unit [Ganking] this turn. (It can move from battlefield to battlefield.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/37153cce7f58b2fceb28ea9ff91deb0411f849e2-1488x2078.png?accountingTag=RB"
"ogn-310-298","OGN-310/298","310","The Boss","OGN","Origins","Legend","Showcase","Body | Order","","","","","Gem Lim","When a buffed unit you control would die, you may pay :rb_rune_rainbow: and exhaust me to spend its buff and recall it exhausted instead. (Send it to base. This isn't a move.) When you conquer, ready me.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/af042a5ee9ca9cca47b6f9736b33aaa599353516-1488x2078.png?accountingTag=RB"
"ogn-310-star-298","OGN-310*/298","310","The Boss","OGN","Origins","Legend","Showcase","Body | Order","","","","","Gem Lim","When a buffed unit you control would die, you may pay :rb_rune_rainbow: and exhaust me to spend its buff and recall it exhausted instead. (Send it to base. This isn't a move.) When you conquer, ready me.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/6e8efcd343dfd37d9d108243a86c2a5a6412f698-744x1039.png?accountingTag=RB"
