"id","code","collector_number","name","set_id","set_name","type","rarity","domains","energy","power","might","tags","illustrator","ability_text","image_url"
"sfd-239-star-221","SFD-239*/221","239","Soraka, Wanderer","SFD","Spiritforged","Unit","Showcase","Order","4","1","4","","Loiza Chen","I must be assigned combat damage last. If another unit you control here would die, if it has less Might than me, instead heal it, exhaust it, and recall it. (Send it to base. This isn't a move.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/956c7e0ae3d68327c5e822321841c5bf3c96269a-744x1039.png?accountingTag=RB"
"sfd-240-221","SFD-240/221","240","Mechanized Menace","SFD","Spiritforged","Legend","Showcase","Fury | Mind","","","","","Envar Studio","Your Mechs have [Shield]. (+1 :rb_might: while they're defenders.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/0234cad3663d52d3120e78f2adbe8a253102a7a3-744x1039.png?accountingTag=RB"
"sfd-241-221","SFD-241/221","241","Purifier","SFD","Spiritforged","Legend","Showcase","Fury | Body","","","","","Envar Studio","Your Equipment each give [Assault]. (+1 :rb_might: while equipped unit is an attacker.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/eb2a5262da6044c041ba87becae1dc71d58b2bf7-744x1039.png?accountingTag=RB"
"sfd-242-221","SFD-242/221","242","Glorious Executioner","SFD","Spiritforged","Legend","Showcase","Fury | Chaos","","","","","Envar Studio","When you win a combat, draw 1. (You win if only your units remain after combat.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/5a06fcd2cadbdb574d34d210ca97441ec33c9277-744x1039.png?accountingTag=RB"
"sfd-243-221","SFD-243/221","243","Void Burrower","SFD","Spiritforged","Legend","Showcase","Fury | Order","","","","","TSWCK逍","When you conquer, you may exhaust me to reveal the top 2 cards of your Main Deck. You may play one. Then recycle the rest.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/968eb5c484a25bbebd162f31736024b4ff3b0d07-744x1039.png?accountingTag=RB"
"sfd-244-221","SFD-244/221","244","Fire Below the Mountain","SFD","Spiritforged","Legend","Showcase","Calm | Mind","","","","","叫我小董就好了",":rb_exhaust:: [Reaction] — [Add] :rb_rune_rainbow:. Use only to play gear or use gear abilities. (Abilities that add resources can't be reacted to.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/883dab66da8ed5ab39d968ed7fcaebd5ebaf3d43-744x1039.png?accountingTag=RB"
"sfd-245-221","SFD-245/221","245","Grandmaster at Arms","SFD","Spiritforged","Legend","Showcase","Calm | Body","","","","","Sugar Free",":rb_energy_1:, :rb_exhaust:: Attach a detached Equipment you control to a unit you control. :rb_exhaust:: Attach an attached Equipment you control to a unit you control.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/941f72a422e0143524b3dd0cba1fd87e4286ecb4-744x1039.png?accountingTag=RB"
"sfd-246-221","SFD-246/221","246","Blade Dancer","SFD","Spiritforged","Legend","Showcase","Calm | Chaos","","","","","Grafit Studio","When you choose a friendly unit, you may exhaust me and pay :rb_rune_rainbow: to ready it. When you conquer, you may pay :rb_energy_1: to ready me.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/8258072391bbb8d24e9d6e603c3ba1434979a911-744x1039.png?accountingTag=RB"
"sfd-247-221","SFD-247/221","247","Emperor of the Sands","SFD","Spiritforged","Legend","Showcase","Calm | Order","","","","","Envar Studio","Sand Soldiers you play have [Weaponmaster]. (When they're played, you may [Equip] one of your Equipment to them for :rb_rune_rainbow: less.) :rb_energy_1:, :rb_exhaust:: Play a 2 :rb_might: Sand Soldier unit token to your base. Use only if you've played an Equipment this turn.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/42c04e4d7ef5d7395494587c2e15ac945b37b71e-744x1039.png?accountingTag=RB"
"sfd-248-221","SFD-248/221","248","Prodigal Explorer","SFD","Spiritforged","Legend","Showcase","Mind | Chaos","","","","","Grafit Studio",":rb_exhaust:: [Reaction] — Draw 1. Use only if you've chosen enemy units and/or gear twice this turn with spells or unit abilities.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/3ba4f1d3d61d80e7becc9d046e1974f17bff4b10-744x1039.png?accountingTag=RB"
"sfd-249-221","SFD-249/221","249","Chem-Baroness","SFD","Spiritforged","Legend","Showcase","Mind | Order","","","","","Envar Studio","When you or an ally hold, you may exhaust me to play a Gold gear token exhausted. While your score is within 3 points of the Victory Score, your Gold [ADD] an additional :rb_energy_1:.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/5df25d5a1351d0a97e103ef8e155991297b86ca9-744x1039.png?accountingTag=RB"
"sfd-250-221","SFD-250/221","250","Battle Mistress","SFD","Spiritforged","Legend","Showcase","Body | Chaos","","","","","Envar Studio","When you recycle a rune, you may exhaust me to play a Gold gear token exhausted. When one or more enemy units die, ready me.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/743887bce0027f549b85bf023475c3587a005581-744x1039.png?accountingTag=RB"
"sfd-251-221","SFD-251/221","251","Grand Duelist","SFD","Spiritforged","Legend","Showcase","Body | Order","","","","","Grafit Studio","When one of your units becomes [Mighty], you may exhaust me to channel 1 rune exhausted. (A unit is Mighty while it has 5+ :rb_might:.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/720df5a56619a6b53aa1217cb84446f2469b40e5-744x1039.png?accountingTag=RB"
